Chemical ID,MolecularWeight,MolecularFormula,IUPACName,CanonicalSMILES,InChI,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,CovalentUnitCount,Boiling Point,Melting Point,Flash Point,Solubility,Density,Vapor Density,Vapor Pressure,LogP,Stability,Auto-Ignition,Viscosity,Heat of Combustion,Heat of Vaporization,Surface Tension,Ionization Potential,Dissociation Constants
13770-56-4,657.4611,As2I4,diiodoarsanyl(diiodo)arsane,[As]([As](I)I)(I)I,InChI=1S/As2I4/c3-1(4)2(5)6,Not Available,657.4611,657.4611,0,26,0,0,0,6,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1327-53-3,125.944,AsH3O3,arsorous acid,O[As](O)O,InChI=1S/AsH3O3/c2-1(3)4/h2-4H,Not Available,125.929814,125.929814,60.7,8,3,3,0,4,1,465 °C,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-28-2,229.84,As2O5,Not Available,O=[As](=O)O[As](=O)=O,InChI=1S/As2O5/c3-1(4)7-2(5)6,Not Available,229.81776,229.81776,77.5,123,0,5,0,7,1,Boiling point (-H2O): 160 °C /Hemihydrate/,"599 °F (EPA, 1998)","Not flammable (EPA, 1998)","In water, 65.8 g/100 g at 20 °C","4.32 (EPA, 1998) - Denser than water; will sink",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
12512-03-7,211.79071,As2P2,"1,2-diphospha-3,4-diarsatricyclo[1.1.0.02,4]butane",P12P3[As]1[As]23,InChI=1S/As2P2/c1-2-3(1)4(1)2,Not Available,211.79071,211.79071,0,47,0,0,0,4,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-33-9,246.0,As2S3,arsenic(3+);trisulfide,[S-2].[S-2].[S-2].[As+3].[As+3],InChI=1S/2As.3S/q2*+3;3*-2,Not Available,245.75940,245.75940,3,0,0,3,0,5,5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-32-8,213.98,As2S2,Not Available,S=[As][As]=S,InChI=1S/As2S2/c3-1-2-4,Not Available,213.78733,213.78733,64.2,25,0,2,0,4,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-34-0,310.2,As2S5,[bis(sulfanylidene)-lambda5-arsanyl]sulfanyl-bis(sulfanylidene)-lambda5-arsane,S=[As](=S)S[As](=S)=S,InChI=1S/As2S5/c3-1(4)7-2(5)6,Not Available,309.70354,309.70354,154,123,0,5,0,7,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-35-1,228.81,As2Se,selenadiarsirene,[As]1=[As][Se]1,InChI=1S/As2Se/c1-2-3-1,Not Available,229.75971,229.75971,0,25,0,0,0,3,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-36-2,386.8,As2Se3,Not Available,[As](=[Se])[Se][As]=[Se],InChI=1S/As2Se3/c3-1-5-2-4,Not Available,387.59354,389.59275,0,34,0,0,0,5,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-37-3,544.7,As2Se5,[bis(selanylidene)-lambda5-arsanyl]selanyl-bis(selanylidene)-lambda5-arsane,[As](=[Se])(=[Se])[Se][As](=[Se])=[Se],InChI=1S/As2Se5/c3-1(4)7-2(5)6,Not Available,547.42659,549.42580,0,123,0,0,0,7,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
12044-54-1,532.6,As2Te3,Not Available,[As](=[Te])[Te][As]=[Te],InChI=1S/As2Te3/c3-1-5-2-4,Not Available,537.56010,539.56186,0,34,0,0,0,5,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
83527-53-1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
12512-11-7,255.7385,As3P,"1-phospha-2,3,4-triarsatricyclo[1.1.0.02,4]butane",P12[As]3[As]1[As]23,InChI=1S/As3P/c1-2-3(1)4(1)2,Not Available,255.73855,255.73855,0,64,0,0,0,4,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
12279-90-2,428.0,As4S4,"2,4,6,8-tetrathia-1,3,5,7-tetrarsatricyclo[3.3.0.03,7]octane",S1[As]2S[As]3[As]1S[As]2S3,InChI=1S/As4S4/c5-1-2-7-3(5)4(6-1)8-2,Not Available,427.57466,427.57466,101,88,0,4,0,8,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
7440-57-5,196.96657,Au,gold,[Au],InChI=1S/Au,Not Available,196.966570,196.966570,0,0,0,0,0,1,1,2700 deg  C,1064.76 deg  C,Not Available,"INSOL IN WATER, ACID; SOL IN POTASSIUM CYANIDE, HOT SULFURIC ACID",19.3,Not Available,VP: 1 Pa @ 1373 °C; 10 Pa @ 1541 °C; 100 Pa at 1748 °C; 1 kPa @ 2008 °C; 10 kPa @ 2347 °C; 100 kPa @ 2805 °C,Not Available,Not Available,Not Available,Not Available,Not Available,324 kJ/mol,Not Available,Not Available,Not Available
10294-27-6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
10294-28-7,436.68,AuBr3,tribromogold,Br[Au](Br)Br,InChI=1S/Au.3BrH/h;3*1H/q+3;;;/p-3,Not Available,435.71953,433.72158,0,8,0,0,0,4,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
506-65-0,222.984,CAuN,gold(1+);cyanide,[C-]#N.[Au+],InChI=1S/CN.Au/c1-2;/q-1;+1,Not Available,222.969644,222.969644,23.8,12,0,2,0,3,2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
10294-29-8,232.42,AuCl,chlorogold,Cl[Au],InChI=1S/Au.ClH/h;1H/q+1;/p-1,Not Available,231.935423,231.935423,0,2,0,0,0,2,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
13453-07-1,303.32,AuCl3,trichlorogold,Cl[Au](Cl)Cl,InChI=1S/Au.3ClH/h;3*1H/q+3;;;/p-3,Not Available,301.873128,301.873128,0,8,0,0,0,4,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
14720-21-9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
57542-85-5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
10294-31-2,323.8710,AuI,iodogold,I[Au],InChI=1S/Au.HI/h;1H/q+1;/p-1,Not Available,323.87104,323.87104,0,2,0,0,0,2,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
31032-13-0,836.1,C12H22AuI3N2S2,azepane-2-thione;triiodogold,C1CCC(=S)NCC1.C1CCC(=S)NCC1.I[Au](I)I,"InChI=1S/2C6H11NS.Au.3HI/c2*8-6-4-2-1-3-5-7-6;;;;/h2*1-5H2,(H,7,8);;3*1H/q;;+3;;;/p-3",Not Available,835.8024,835.8024,88.2,98,2,2,0,20,3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1303-52-2,247.989,AuH3O3,gold(3+);trihydroxide,[OH-].[OH-].[OH-].[Au+3],InChI=1S/Au.3H2O/h;3*1H2/q+3;;;/p-3,Not Available,247.974789,247.974789,3,0,3,3,0,4,4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
23331-11-5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
50-70-4,182.17,C6H14O6,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",C(C(C(C(C(CO)O)O)O)O)O,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",-3.1,182.07903816,182.07903816,121,105,6,6,5,12,1,"Very high (USCG, 1999)","230 °F (USCG, 1999)","542 °F (USCG, 1999)",2750000 mg/L (at 30 °C),"1.49 at 59 °F (USCG, 1999) - Denser than water; will sink",Not Available,Not Available,{'Number': [-2.2]},Not Available,Not Available,Not Available,-3025.5 kJ.mol,Not Available,Not Available,Not Available,13.6
50-81-7,176.12,C6H8O6,"(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one",C(C(C1C(=C(C(=O)O1)O)O)O)O,"InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2/t2-,5+/m0/s1",-1.6,176.03208797,176.03208797,107,232,4,6,2,12,1,Not Available,"374 to 378 °F (decomposes) (NTP, 1992)",Not Available,"greater than or equal to 100 mg/mL at 73 °F (NTP, 1992)","1.65 (NTP, 1992) - Denser than water; will sink",Not Available,Not Available,{'Number': [-1.85]},Not Available,Not Available,Not Available,Not Available,The heat of vaporization is 1.487X10+8 J/kmol at 465.15 deg K.,4.039X10-2 N/m,Not Available,4.7 (at 10 °C)
55-63-0,227.09,C3H5N3O9,"1,3-dinitrooxypropan-2-yl nitrate",C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],"InChI=1S/C3H5N3O9/c7-4(8)13-1-3(15-6(11)12)2-14-5(9)10/h3H,1-2H2",1.6,227.00257875,227.00257875,165,218,0,9,5,15,1,{'Number': [160]},{'Number': [13.5]},explodes,poor solubility in water,1.5918 @ 25 °C/4 °C; 1.6009 @ 15 °C/4 °C,7.8 (Air= 1),0.0003 [mmHg],{'Number': [1.62]},Not Available,Not Available,36.0 centipoise @ 20 °C,1580 cal/g,"13,753.1 gcal/gmole",Not Available,Not Available,-5.6
56-81-5,92.09,C3H8O3,"propane-1,2,3-triol",C(C(CO)O)O,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",-1.8,92.047344113,92.047344113,60.7,25,3,3,2,6,1,"554 °F at 760 mmHg (decomposes) (NTP, 1992)","64 °F (NTP, 1992)","320 °F (NTP, 1992)","greater than or equal to 100 mg/mL at 64 °F (NTP, 1992)","1.261 at 68 °F (USCG, 1999) - Denser than water; will sink","3.17 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","0.0025 mmHg at 122 °F ; 40 mmHg at 388 °F (NTP, 1992)",log Kow = -1.76,Not Available,Not Available,954 CENTIPOISES AT 25 °C; 17 CENTIPOISES AT 25 °C (70% SOLN),-4310 cal/g,160 cal/g,Not Available,Not Available,pKa = 14.4
56-86-0,147.13,C5H9NO4,(2S)-2-aminopentanedioic acid,C(CC(=O)O)C(C(=O)O)N,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",-3.7,147.05315777,147.05315777,101,145,3,5,4,10,1,Sublimes at 175 °C,224 dec °C,Not Available,8570 mg/L (at 25 °C),1.538 g/cu cm at 20 °C,Not Available,Vapor pressure: 1.7X10-8 mm Hg at 25 °C /Extrapolated from liquid-phase temperatures to a solid at 25 °C/,{'Number': [-3.69]},Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2.23 (at 0 °C)
56-87-1,146.19,C6H14N2O2,"(2S)-2,6-diaminohexanoic acid",C(CCN)CC(C(=O)O)N,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",-3,146.105527694,146.105527694,89.3,106,3,4,5,10,1,Not Available,224.5 dec °C,Not Available,1000000 mg/L (at 20 °C),Not Available,Not Available,5.28X10+9 mm Hg at 25 °C /extrapolated/,{'Number': [-3.05]},Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3.12 (at 0 °C)
57-10-3,256.42,C16H32O2,hexadecanoic acid,CCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)",6.4,256.240230259,256.240230259,37.3,178,1,2,14,18,1,351.5 °C,61.8 °C,Not Available,0.04 mg/L (at 25 °C),Density: 0.8527 g/cu cm at 62 °C,Not Available,0.00000038 [mmHg],{'Number': [7.17]},Not Available,Not Available,7.80 mPa.sec (cP) at 70 °C,"-10,030.6 kJ/mol",96.28 kJ/mole at 200 °C,28.2 mN/m (dyn/cm) at 70 °C,Not Available,Not Available
57-11-4,284.5,C18H36O2,octadecanoic acid,CCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)",7.4,284.271530387,284.271530387,37.3,202,1,2,16,20,1,"721 °F at 760 mmHg (NTP, 1992)","156.7 °F (NTP, 1992)","385 °F (NTP, 1992)","1 to 10 mg/mL at 73 °F (NTP, 1992)","0.86 at 68 °F (USCG, 1999) - Less dense than water; will float","9.8 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","1 mmHg at 344.7 °F ; 5 mmHg at 408.2 °F (NTP, 1992)",{'Number': [8.23]},Not Available,Not Available,9.87 mPa.sec (cP) at 70 °C,"-11,342.4 kJ/mol",Not Available,Not Available,Not Available,Not Available
57-55-6,76.09,C3H8O2,"propane-1,2-diol",CC(CO)O,"InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3",-0.9,76.052429494,76.052429494,40.5,20,2,2,1,5,1,"370.8 °F at 760 mmHg (NTP, 1992)","-76 °F (NTP, 1992)","210 °F (NTP, 1992)","greater than or equal to 100 mg/mL at 70 °F (NTP, 1992)","1.04 at 68 °F (USCG, 1999) - Denser than water; will sink","2.62 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","0.08 mmHg at 68 °F ; 0.13 mmHg at 77 °F (NTP, 1992)",{'Number': [-0.92]},Not Available,Not Available,0.581 cP at 20 °C,431.0 kg cal/mole,168.6 cal/g at BP,40.1 dynes/cm at 25 °C,Not Available,14.9
58-72-0,256.3,C20H16,"1,2-diphenylethenylbenzene",C1=CC=C(C=C1)C=C(C2=CC=CC=C2)C3=CC=CC=C3,InChI=1S/C20H16/c1-4-10-17(11-5-1)16-20(18-12-6-2-7-13-18)19-14-8-3-9-15-19/h1-16H,6.1,256.125200510,256.125200510,0,276,0,0,3,20,1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
60-09-3,197.24,C12H11N3,4-phenyldiazenylaniline,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,"InChI=1S/C12H11N3/c13-10-6-8-12(9-7-10)15-14-11-4-2-1-3-5-11/h1-9H,13H2",3.4,197.095297364,197.095297364,50.7,201,1,3,2,15,1,"greater than 680 °F at 760 mmHg (NTP, 1992)","262 °F (NTP, 1992)",Not Available,"less than 1 mg/mL at 66 °F (NTP, 1992)","1.05 (NTP, 1992) - Denser than water; will sink",Not Available,0.0000014 [mmHg],log Kow = 3.41,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,pKa = 2.82 (conjugate acid)
